,itemcode,date,close_val,change_val,change_rate,acc_quant,acc_amount,log_change_rate,lunage
1059,KOSDAQ,20130329,55502,238.0,0.43,398228,2050490,0.4297,17.7
1060,KOSDAQ,20130401,55397,-105.0,-0.19,397218,1867923,-0.1894,20.7
1061,KOSDAQ,20130402,55283,-114.0,-0.21,497942,2345341,-0.206,21.7
1062,KOSDAQ,20130403,55796,513.0,0.93,493621,2387782,0.9237,22.7
1063,KOSDAQ,20130404,55523,-273.0,-0.49,553214,2794708,-0.4905,23.7
1064,KOSDAQ,20130405,54751,-772.0,-1.39,434365,2395278,-1.4002,24.7
1065,KOSDAQ,20130408,52878,-1873.0,-3.42,451806,2320644,-3.4808,27.7
1066,KOSDAQ,20130409,52815,-63.0,-0.12,486709,2271785,-0.1192,28.7
1067,KOSDAQ,20130410,53484,669.0,1.27,389684,1775423,1.2587,0.1
1068,KOSDAQ,20130411,54430,946.0,1.77,429470,2121777,1.7533,1.1
1069,KOSDAQ,20130412,54719,289.0,0.53,442801,2345979,0.5296,2.1
1070,KOSDAQ,20130415,55399,680.0,1.24,412163,2270615,1.2351,5.1
1071,KOSDAQ,20130416,55895,496.0,0.9,431750,2816041,0.8913,6.1
1072,KOSDAQ,20130417,55854,-41.0,-0.07,460154,3148326,-0.0734,7.1
1073,KOSDAQ,20130418,55110,-744.0,-1.33,408974,2433069,-1.341,8.1
1074,KOSDAQ,20130419,54146,-964.0,-1.75,433990,2598533,-1.7647,9.1
1075,KOSDAQ,20130422,54710,564.0,1.04,422155,2566930,1.0362,12.1
1076,KOSDAQ,20130423,55437,727.0,1.33,443400,2465677,1.3201,13.1
1077,KOSDAQ,20130424,56381,944.0,1.7,466204,2679091,1.6885,14.1
1078,KOSDAQ,20130425,55940,-441.0,-0.78,535212,2931034,-0.7853,15.1
1079,KOSDAQ,20130426,56535,595.0,1.06,477017,2476669,1.058,16.1
1080,KOSDAQ,20130429,56836,301.0,0.53,427308,2402626,0.531,19.1
1081,KOSDAQ,20130430,56387,-449.0,-0.79,483966,2665195,-0.7931,20.1
1082,KOSDAQ,20130502,56048,-339.0,-0.6,446660,2289953,-0.603,22.1
1083,KOSDAQ,20130503,56533,485.0,0.87,472052,2240935,0.8616,23.1
1084,KOSDAQ,20130506,56713,180.0,0.32,450824,2047178,0.3179,26.1
1085,KOSDAQ,20130507,57368,655.0,1.15,469972,2288535,1.1483,27.1
1086,KOSDAQ,20130508,57670,302.0,0.53,460964,2361240,0.525,28.1
1087,KOSDAQ,20130509,57335,-335.0,-0.58,464326,2435020,-0.5826,29.1
1088,KOSDAQ,20130510,56970,-365.0,-0.64,440535,2306518,-0.6386,0.5
1089,KOSDAQ,20130513,56572,-398.0,-0.7,445069,2228143,-0.7011,3.5
1090,KOSDAQ,20130514,56047,-525.0,-0.93,537628,2777569,-0.9324,4.5
1091,KOSDAQ,20130515,56565,518.0,0.92,428114,2079156,0.92,5.5
1092,KOSDAQ,20130516,56606,41.0,0.07,451951,2356994,0.0725,6.5
1093,KOSDAQ,20130520,56732,126.0,0.22,373391,1900154,0.2223,10.5
1094,KOSDAQ,20130521,57269,537.0,0.95,378548,2074731,0.9421,11.5
1095,KOSDAQ,20130522,57425,156.0,0.27,444510,2247111,0.272,12.5
1096,KOSDAQ,20130523,56934,-491.0,-0.86,497677,2452581,-0.8587,13.5
1097,KOSDAQ,20130524,57406,472.0,0.83,444837,2114916,0.8256,14.5
1098,KOSDAQ,20130527,57756,350.0,0.61,401639,1986741,0.6078,17.5
1099,KOSDAQ,20130528,58576,820.0,1.42,499014,2455759,1.4098,18.5
1100,KOSDAQ,20130529,58569,-7.0,-0.01,474569,2189623,-0.012,19.5
1101,KOSDAQ,20130530,58113,-456.0,-0.78,449082,2230146,-0.7816,20.5
1102,KOSDAQ,20130531,57787,-326.0,-0.56,482273,2361637,-0.5626,21.5
1103,KOSDAQ,20130603,56941,-846.0,-1.46,400727,1866073,-1.4748,24.5
1104,KOSDAQ,20130604,56155,-786.0,-1.38,528763,2199032,-1.39,25.5
1105,KOSDAQ,20130605,54909,-1246.0,-2.22,458587,1859550,-2.2438,26.5
1106,KOSDAQ,20130607,53575,-1334.0,-2.43,440580,2197447,-2.4595,28.5
1107,KOSDAQ,20130610,54700,1125.0,2.1,542068,1721426,2.0781,1.8
1108,KOSDAQ,20130611,54787,87.0,0.16,735274,2036981,0.1589,2.8
1109,KOSDAQ,20130612,54620,-167.0,-0.3,467430,1710436,-0.3053,3.8
1110,KOSDAQ,20130613,54082,-538.0,-0.98,552208,1653224,-0.9899,4.8
1111,KOSDAQ,20130614,53604,-478.0,-0.88,481414,1487607,-0.8878,5.8
1112,KOSDAQ,20130617,52450,-1154.0,-2.15,423463,1606513,-2.1763,8.8
1113,KOSDAQ,20130618,53426,976.0,1.86,390260,1467271,1.8437,9.8
1114,KOSDAQ,20130619,53141,-285.0,-0.53,390472,1415950,-0.5349,10.8
1115,KOSDAQ,20130620,52559,-582.0,-1.1,440036,1518360,-1.1012,11.8
1116,KOSDAQ,20130621,52089,-470.0,-0.89,413445,1475784,-0.8983,12.8
1117,KOSDAQ,20130624,50865,-1224.0,-2.35,374329,1299455,-2.3779,15.8
1118,KOSDAQ,20130625,48096,-2769.0,-5.44,531628,2116770,-5.5976,16.8
1119,KOSDAQ,20130626,49307,1211.0,2.52,378777,1617036,2.4867,17.8
1120,KOSDAQ,20130627,51225,1918.0,3.89,398671,1631847,3.8162,18.8
1121,KOSDAQ,20130628,51906,681.0,1.33,368093,1557956,1.3207,19.8
1122,KOSDAQ,20130701,52781,875.0,1.69,318603,1275525,1.6717,22.8
1123,KOSDAQ,20130702,52692,-89.0,-0.17,339823,1759255,-0.1688,23.8
1124,KOSDAQ,20130703,52131,-561.0,-1.06,375597,1567410,-1.0704,24.8
1125,KOSDAQ,20130704,52522,391.0,0.75,378168,1633472,0.7472,25.8
1126,KOSDAQ,20130705,52540,18.0,0.03,416442,1623865,0.0343,26.8
1127,KOSDAQ,20130708,51585,-955.0,-1.82,322589,1375302,-1.8344,0.2
1128,KOSDAQ,20130709,51934,349.0,0.68,414610,1489299,0.6743,1.2
1129,KOSDAQ,20130710,51564,-370.0,-0.71,414344,1525200,-0.715,2.2
1130,KOSDAQ,20130711,52725,1161.0,2.25,358496,1481883,2.2266,3.2
1131,KOSDAQ,20130712,53247,522.0,0.99,391188,1474904,0.9852,4.2
1132,KOSDAQ,20130715,53167,-80.0,-0.15,362967,1614810,-0.1504,7.2
1133,KOSDAQ,20130716,53772,605.0,1.14,335764,1797573,1.1315,8.2
1134,KOSDAQ,20130717,54182,410.0,0.76,321241,1875368,0.7596,9.2
1135,KOSDAQ,20130718,54156,-26.0,-0.05,323631,1637618,-0.048,10.2
1136,KOSDAQ,20130719,54187,31.0,0.06,311892,1636725,0.0572,11.2
1137,KOSDAQ,20130722,54114,-73.0,-0.13,321854,1540290,-0.1348,14.2
1138,KOSDAQ,20130723,54164,50.0,0.09,302848,1526916,0.0924,15.2
1139,KOSDAQ,20130724,54360,196.0,0.36,354016,1645755,0.3612,16.2
1140,KOSDAQ,20130725,54194,-166.0,-0.31,364085,1692485,-0.3058,17.2
1141,KOSDAQ,20130726,54531,337.0,0.62,321416,1532097,0.6199,18.2
1142,KOSDAQ,20130729,54098,-433.0,-0.79,341510,1593831,-0.7972,21.2
1143,KOSDAQ,20130730,54643,545.0,1.01,359106,1796680,1.0024,22.2
1144,KOSDAQ,20130731,55431,788.0,1.44,349791,2028408,1.4318,23.2
1145,KOSDAQ,20130801,54952,-479.0,-0.86,323043,2248635,-0.8679,24.2
1146,KOSDAQ,20130802,55176,224.0,0.41,330024,2066624,0.4068,25.2
1147,KOSDAQ,20130805,55660,484.0,0.88,337122,1937955,0.8734,28.2
1148,KOSDAQ,20130806,55736,76.0,0.14,336494,2208276,0.1365,29.2
1149,KOSDAQ,20130807,55473,-263.0,-0.47,348264,2008478,-0.473,0.6
1150,KOSDAQ,20130808,55530,57.0,0.1,337278,1878142,0.1027,1.6
1151,KOSDAQ,20130809,55493,-37.0,-0.07,345311,1724052,-0.0667,2.6
1152,KOSDAQ,20130812,55025,-468.0,-0.84,370761,1842335,-0.8469,5.6
1153,KOSDAQ,20130813,55085,60.0,0.11,453408,1926015,0.109,6.6
1154,KOSDAQ,20130814,55087,2.0,0.0,414492,1850069,0.0036,7.6
1155,KOSDAQ,20130816,54879,-208.0,-0.38,391455,1572892,-0.3783,9.6
1156,KOSDAQ,20130819,55049,170.0,0.31,392136,1750510,0.3093,12.6
1157,KOSDAQ,20130820,53757,-1292.0,-2.35,511356,2105145,-2.375,13.6
1158,KOSDAQ,20130821,53054,-703.0,-1.31,498585,2013121,-1.3164,14.6
1159,KOSDAQ,20130822,51764,-1290.0,-2.43,455922,1811021,-2.4615,15.6
1160,KOSDAQ,20130823,52919,1155.0,2.23,316842,1444695,2.2068,16.6
1161,KOSDAQ,20130826,53373,454.0,0.86,328466,1443107,0.8543,19.6
1162,KOSDAQ,20130827,52439,-934.0,-1.75,376531,1764056,-1.7654,20.6
1163,KOSDAQ,20130828,51744,-695.0,-1.33,381416,2209370,-1.3342,21.6
1164,KOSDAQ,20130829,52037,293.0,0.57,295876,1587500,0.5647,22.6
1165,KOSDAQ,20130830,51674,-363.0,-0.7,392253,1938065,-0.7,23.6
1166,KOSDAQ,20130902,52518,844.0,1.63,306698,1611087,1.6201,26.6
1167,KOSDAQ,20130903,52589,71.0,0.14,331421,1617074,0.1351,27.6
1168,KOSDAQ,20130904,52616,27.0,0.05,337818,1515645,0.0513,28.6
1169,KOSDAQ,20130905,52806,190.0,0.36,340250,1448856,0.3605,0.0
1170,KOSDAQ,20130906,52377,-429.0,-0.81,430297,1640935,-0.8157,1.0
1171,KOSDAQ,20130909,52111,-266.0,-0.51,428443,1507219,-0.5092,4.0
1172,KOSDAQ,20130910,52315,204.0,0.39,313297,1656152,0.3907,5.0
1173,KOSDAQ,20130911,52934,619.0,1.18,272644,1583179,1.1763,6.0
1174,KOSDAQ,20130912,52958,24.0,0.05,285866,1761176,0.0453,7.0
1175,KOSDAQ,20130913,53089,131.0,0.25,243320,1439378,0.2471,8.0
1176,KOSDAQ,20130916,52620,-469.0,-0.88,242222,1690851,-0.8873,11.0
1177,KOSDAQ,20130917,52711,91.0,0.17,219501,1210852,0.1728,12.0
1178,KOSDAQ,20130923,52707,-4.0,-0.01,255145,1457600,-0.0076,18.0
1179,KOSDAQ,20130924,52729,22.0,0.04,300603,1681721,0.0417,19.0
1180,KOSDAQ,20130925,52727,-2.0,0.0,271192,1543060,-0.0038,20.0
1181,KOSDAQ,20130926,53283,556.0,1.05,265492,1631198,1.049,21.0
1182,KOSDAQ,20130927,53750,467.0,0.88,290113,1620965,0.8726,22.0
1183,KOSDAQ,20130930,53489,-261.0,-0.49,293991,1605542,-0.4868,25.0
1184,KOSDAQ,20131001,53035,-454.0,-0.85,347409,1766833,-0.8524,26.0
1185,KOSDAQ,20131002,53202,167.0,0.31,284772,1662557,0.3144,27.0
1186,KOSDAQ,20131004,53201,-1.0,0.0,283516,1665746,-0.0019,29.0
1187,KOSDAQ,20131007,52844,-357.0,-0.67,295670,1561726,-0.6733,2.5
1188,KOSDAQ,20131008,52883,39.0,0.07,312053,1691631,0.0738,3.5
1189,KOSDAQ,20131010,52904,21.0,0.04,300765,1549182,0.0397,5.5
1190,KOSDAQ,20131011,53260,356.0,0.67,313441,1660960,0.6707,6.5
1191,KOSDAQ,20131014,53166,-94.0,-0.18,348269,1797195,-0.1766,9.5
1192,KOSDAQ,20131015,53312,146.0,0.27,359027,1864722,0.2742,10.5
1193,KOSDAQ,20131016,52568,-744.0,-1.4,407214,2110602,-1.4054,11.5
1194,KOSDAQ,20131017,52152,-416.0,-0.79,343518,1816920,-0.7945,12.5
1195,KOSDAQ,20131018,52569,417.0,0.8,289725,1559037,0.7964,13.5
1196,KOSDAQ,20131021,52934,365.0,0.69,282107,1545089,0.6919,16.5
1197,KOSDAQ,20131022,53189,255.0,0.48,306546,1476651,0.4806,17.5
1198,KOSDAQ,20131023,52538,-651.0,-1.22,334675,1607542,-1.2315,18.5
1199,KOSDAQ,20131024,53103,565.0,1.08,319765,1528758,1.0697,19.5
1200,KOSDAQ,20131025,53402,299.0,0.56,327663,1614532,0.5615,20.5
1201,KOSDAQ,20131028,53498,96.0,0.18,328364,1517330,0.1796,23.5
1202,KOSDAQ,20131029,53391,-107.0,-0.2,324662,1577567,-0.2002,24.5
1203,KOSDAQ,20131030,53768,377.0,0.71,343273,1622979,0.7036,25.5
1204,KOSDAQ,20131031,53244,-524.0,-0.97,309694,1681041,-0.9793,26.5
1205,KOSDAQ,20131101,53474,230.0,0.43,360137,1726338,0.431,27.5
1206,KOSDAQ,20131104,53364,-110.0,-0.21,300204,1493834,-0.2059,1.0
1207,KOSDAQ,20131105,52873,-491.0,-0.92,322854,1482167,-0.9244,2.0
1208,KOSDAQ,20131106,52599,-274.0,-0.52,315194,1494975,-0.5196,3.0
1209,KOSDAQ,20131107,52065,-534.0,-1.02,339144,1614634,-1.0204,4.0
1210,KOSDAQ,20131108,51574,-491.0,-0.94,305872,1433365,-0.9475,5.0
1211,KOSDAQ,20131111,50294,-1280.0,-2.48,359336,1807413,-2.5132,8.0
1212,KOSDAQ,20131112,51073,779.0,1.55,284353,1343837,1.537,9.0
1213,KOSDAQ,20131113,50560,-513.0,-1.0,295292,1309894,-1.0095,10.0
1214,KOSDAQ,20131114,51175,615.0,1.22,272208,1314514,1.209,11.0
1215,KOSDAQ,20131115,51274,99.0,0.19,309577,1380720,0.1933,12.0
1216,KOSDAQ,20131118,50954,-320.0,-0.62,287108,1450289,-0.6261,15.0
1217,KOSDAQ,20131119,50550,-404.0,-0.79,296345,1584722,-0.796,16.0
1218,KOSDAQ,20131120,50416,-134.0,-0.27,234673,1138761,-0.2654,7.0
1219,KOSDAQ,20131121,50105,-311.0,-0.62,240879,1089174,-0.6188,18.0
1220,KOSDAQ,20131122,50406,301.0,0.6,261533,1419666,0.5989,19.0
1221,KOSDAQ,20131125,50776,370.0,0.73,211743,1063125,0.7314,22.0
1222,KOSDAQ,20131126,51054,278.0,0.55,256270,1188434,0.546,23.0
1223,KOSDAQ,20131127,51165,111.0,0.22,282807,1174077,0.2172,24.0
1224,KOSDAQ,20131128,51552,387.0,0.76,295229,1401580,0.7535,25.0
1225,KOSDAQ,20131129,51706,154.0,0.3,275238,1289735,0.2983,26.0
1226,KOSDAQ,20131202,51269,-437.0,-0.85,283441,1242662,-0.8488,29.0
1227,KOSDAQ,20131203,50816,-453.0,-0.88,318112,1396668,-0.8875,0.5
1228,KOSDAQ,20131204,50628,-188.0,-0.37,298553,1359527,-0.3706,1.5
1229,KOSDAQ,20131205,50632,4.0,0.01,243799,1134327,0.0079,2.5
1230,KOSDAQ,20131206,50632,0.0,0.0,290719,1133503,0.0,3.5
1231,KOSDAQ,20131209,50223,-409.0,-0.81,259948,1163371,-0.8111,6.5
1232,KOSDAQ,20131210,49772,-451.0,-0.9,301315,1356302,-0.9021,7.5
1233,KOSDAQ,20131211,49478,-294.0,-0.59,282170,1161987,-0.5924,8.5
1234,KOSDAQ,20131212,49564,86.0,0.17,280355,1087276,0.1737,9.5
1235,KOSDAQ,20131213,49436,-128.0,-0.26,265930,1026064,-0.2586,10.5
1236,KOSDAQ,20131216,48819,-617.0,-1.25,273192,1064277,-1.2559,13.5
1237,KOSDAQ,20131217,48615,-204.0,-0.42,278170,1079556,-0.4187,14.5
1238,KOSDAQ,20131218,48565,-50.0,-0.1,287084,1211182,-0.1029,15.5
1239,KOSDAQ,20131219,48417,-148.0,-0.3,271815,1070891,-0.3052,16.5
1240,KOSDAQ,20131220,48841,424.0,0.88,261128,1015251,0.8719,17.5
1241,KOSDAQ,20131223,48963,122.0,0.25,241680,940443,0.2495,20.5
1242,KOSDAQ,20131224,49108,145.0,0.3,263925,964960,0.2957,21.5
1243,KOSDAQ,20131226,48887,-221.0,-0.45,270439,1041703,-0.451,23.5
1244,KOSDAQ,20131227,49677,790.0,1.62,258727,993762,1.6031,24.5
1245,KOSDAQ,20131230,49999,322.0,0.65,230238,977985,0.6461,27.5
1246,KOSDAQ,20140102,49628,-371.0,-0.74,261552,1119548,-0.7448,1.0
1247,KOSDAQ,20140103,49933,305.0,0.61,290883,1261310,0.6127,2.0
1248,KOSDAQ,20140106,50062,129.0,0.26,285494,1230331,0.258,5.0
1249,KOSDAQ,20140107,50486,424.0,0.85,328747,1289466,0.8434,6.0
1250,KOSDAQ,20140108,50978,492.0,0.97,364814,1681665,0.9698,7.0
1251,KOSDAQ,20140109,51160,182.0,0.36,358503,1515581,0.3564,8.0
1252,KOSDAQ,20140110,51019,-141.0,-0.28,395521,1534927,-0.276,9.0
1253,KOSDAQ,20140113,51292,273.0,0.54,369570,1503219,0.5337,12.0
1254,KOSDAQ,20140114,51227,-65.0,-0.13,405476,1601717,-0.1268,13.0
1255,KOSDAQ,20140115,51597,370.0,0.72,409757,1839264,0.7197,14.0
1256,KOSDAQ,20140116,51783,186.0,0.36,399968,1805554,0.3598,15.0
1257,KOSDAQ,20140117,51810,27.0,0.05,382467,1724237,0.0521,16.0
1258,KOSDAQ,20140120,51999,189.0,0.36,353677,1598452,0.3641,19.0
1259,KOSDAQ,20140121,52099,100.0,0.19,420823,1936918,0.1921,20.0
1260,KOSDAQ,20140122,52307,208.0,0.4,423489,1872495,0.3984,21.0
1261,KOSDAQ,20140123,52272,-35.0,-0.07,440823,2024985,-0.0669,22.0
1262,KOSDAQ,20140124,52031,-241.0,-0.46,351471,1875778,-0.4621,23.0
1263,KOSDAQ,20140127,50751,-1280.0,-2.46,501558,1678964,-2.4908,26.0
1264,KOSDAQ,20140128,50929,178.0,0.35,443119,1832347,0.3501,27.0
1265,KOSDAQ,20140129,51520,591.0,1.16,372978,1626489,1.1538,28.0
1266,KOSDAQ,20140203,51362,-158.0,-0.31,406054,1496622,-0.3071,3.6
1267,KOSDAQ,20140204,50756,-606.0,-1.18,433029,1637372,-1.1869,4.6
1268,KOSDAQ,20140205,50562,-194.0,-0.38,428929,1666993,-0.383,5.6
1269,KOSDAQ,20140206,50987,425.0,0.84,534964,1672626,0.837,6.6
1270,KOSDAQ,20140207,51445,458.0,0.9,313629,1550631,0.8943,7.6
1271,KOSDAQ,20140210,51847,402.0,0.78,302713,1597602,0.7784,10.6
1272,KOSDAQ,20140211,51890,43.0,0.08,329236,1728233,0.0829,11.6
1273,KOSDAQ,20140212,52064,174.0,0.34,357597,1711238,0.3348,12.6
1274,KOSDAQ,20140213,52182,118.0,0.23,330616,1709878,0.2264,13.6
1275,KOSDAQ,20140214,52258,76.0,0.15,297934,1626373,0.1455,14.6
1276,KOSDAQ,20140217,52200,-58.0,-0.11,308553,1635505,-0.111,17.6
1277,KOSDAQ,20140218,52542,342.0,0.66,313056,1627105,0.653,18.6
1278,KOSDAQ,20140219,52987,445.0,0.85,299195,1638051,0.8434,19.6
1279,KOSDAQ,20140220,52569,-418.0,-0.79,312895,1598882,-0.792,20.6
1280,KOSDAQ,20140221,52851,282.0,0.54,276127,1407473,0.535,21.6
1281,KOSDAQ,20140224,52634,-217.0,-0.41,297187,1513025,-0.4114,24.6
1282,KOSDAQ,20140225,52861,227.0,0.43,295169,1525917,0.4304,25.6
1283,KOSDAQ,20140226,52923,62.0,0.12,336172,1697496,0.1172,26.6
1284,KOSDAQ,20140227,52837,-86.0,-0.16,331192,1692517,-0.1626,27.6
1285,KOSDAQ,20140228,52896,59.0,0.11,313548,1666011,0.1116,28.6
1286,KOSDAQ,20140303,52986,90.0,0.17,303975,1529800,0.17,2.2
1287,KOSDAQ,20140304,53154,168.0,0.32,280726,1551268,0.3166,3.2
1288,KOSDAQ,20140305,53677,523.0,0.98,306064,1799470,0.9791,4.2
1289,KOSDAQ,20140306,54033,356.0,0.66,328553,1845149,0.661,5.2
1290,KOSDAQ,20140307,54376,343.0,0.63,327196,1876082,0.6328,6.2
1291,KOSDAQ,20140310,54219,-157.0,-0.29,310803,1797542,-0.2891,9.2
1292,KOSDAQ,20140311,54768,549.0,1.01,329005,1871922,1.0075,10.2
1293,KOSDAQ,20140312,53930,-838.0,-1.53,414233,2030410,-1.5419,11.2
1294,KOSDAQ,20140313,54751,821.0,1.52,440269,2078259,1.5109,12.2
1295,KOSDAQ,20140314,54427,-324.0,-0.59,401734,2074606,-0.5935,13.2
1296,KOSDAQ,20140317,53582,-845.0,-1.55,365975,2025253,-1.5647,16.2
1297,KOSDAQ,20140318,54115,533.0,0.99,376922,1739895,0.9898,17.2
1298,KOSDAQ,20140319,54225,110.0,0.2,359345,1795394,0.2031,18.2
1299,KOSDAQ,20140320,54179,-46.0,-0.08,362817,1837869,-0.0849,19.2
1300,KOSDAQ,20140321,54681,502.0,0.93,386071,2046230,0.9223,20.2
1301,KOSDAQ,20140324,54560,-121.0,-0.22,366270,2070739,-0.2215,23.2
1302,KOSDAQ,20140325,53905,-655.0,-1.2,373159,2189967,-1.2078,24.2
1303,KOSDAQ,20140326,54413,508.0,0.94,367254,2106927,0.938,25.2
1304,KOSDAQ,20140327,54146,-267.0,-0.49,309552,1965774,-0.4919,26.2
1305,KOSDAQ,20140328,54410,264.0,0.49,296346,1778679,0.4864,27.2
1306,KOSDAQ,20140331,54158,-252.0,-0.46,284076,1768781,-0.4642,0.7
1307,KOSDAQ,20140401,54908,750.0,1.38,324683,2036400,1.3753,1.7
1308,KOSDAQ,20140402,55765,857.0,1.56,420111,2472227,1.5487,2.7
1309,KOSDAQ,20140403,55701,-64.0,-0.11,415774,2625833,-0.1148,3.7
1310,KOSDAQ,20140404,56044,343.0,0.62,367587,2122095,0.6139,4.7
1311,KOSDAQ,20140407,55423,-621.0,-1.11,373058,2176431,-1.1142,7.7
1312,KOSDAQ,20140408,55407,-16.0,-0.03,361719,2067805,-0.0289,8.7
1313,KOSDAQ,20140409,55222,-185.0,-0.33,403217,2112097,-0.3345,9.7
1314,KOSDAQ,20140410,55510,288.0,0.52,356352,1839253,0.5202,10.7
1315,KOSDAQ,20140411,55587,77.0,0.14,298685,1835617,0.1386,11.7
1316,KOSDAQ,20140414,56204,617.0,1.11,276662,1864347,1.1039,14.7
1317,KOSDAQ,20140415,56211,7.0,0.01,357496,1999241,0.0125,15.7
1318,KOSDAQ,20140416,56596,385.0,0.68,380573,2260216,0.6826,16.7
1319,KOSDAQ,20140417,56575,-21.0,-0.04,382374,2430437,-0.0371,17.7
1320,KOSDAQ,20140418,57123,548.0,0.97,343253,2129557,0.964,18.7
1321,KOSDAQ,20140421,56928,-195.0,-0.34,334676,1835424,-0.342,21.7
1322,KOSDAQ,20140422,57098,170.0,0.3,331534,1999956,0.2982,22.7
1323,KOSDAQ,20140423,56547,-551.0,-0.97,365528,2231171,-0.9697,23.7
1324,KOSDAQ,20140424,56112,-435.0,-0.77,395180,2153441,-0.7722,24.7
1325,KOSDAQ,20140425,55648,-464.0,-0.83,308725,1723827,-0.8304,25.7
1326,KOSDAQ,20140428,55696,48.0,0.09,276354,1524752,0.0862,28.7
1327,KOSDAQ,20140429,55697,1.0,0.0,327606,1706951,0.0018,0.2
1328,KOSDAQ,20140430,55934,237.0,0.43,303808,1655457,0.4246,1.2
1329,KOSDAQ,20140502,55866,-68.0,-0.12,285197,1651401,-0.1216,3.2
1330,KOSDAQ,20140507,55035,-831.0,-1.49,270638,1565630,-1.4987,8.2
1331,KOSDAQ,20140508,54689,-346.0,-0.63,320671,1783637,-0.6307,9.2
1332,KOSDAQ,20140509,55019,330.0,0.6,286772,1725318,0.6016,10.2
1333,KOSDAQ,20140512,55140,121.0,0.22,333960,1595659,0.2197,13.2
1334,KOSDAQ,20140513,55716,576.0,1.04,327523,1852307,1.0392,14.2
1335,KOSDAQ,20140514,56030,314.0,0.56,352374,1903621,0.562,15.2
1336,KOSDAQ,20140515,56175,145.0,0.26,423779,2080359,0.2585,16.2
1337,KOSDAQ,20140516,55759,-416.0,-0.74,383386,1948743,-0.7433,17.2
1338,KOSDAQ,20140519,54681,-1078.0,-1.93,375669,2001235,-1.9523,20.2
1339,KOSDAQ,20140520,54296,-385.0,-0.7,389608,1948114,-0.7066,21.2
1340,KOSDAQ,20140521,54559,263.0,0.48,276940,1532942,0.4832,22.2
1341,KOSDAQ,20140522,54675,116.0,0.21,310794,1681911,0.2124,23.2
1342,KOSDAQ,20140523,54970,295.0,0.54,275063,1553855,0.5381,24.2
1343,KOSDAQ,20140526,54883,-87.0,-0.16,304511,1771920,-0.1584,27.2
1344,KOSDAQ,20140527,54797,-86.0,-0.16,341285,2094536,-0.1568,28.2
1345,KOSDAQ,20140528,54996,199.0,0.36,371918,2075215,0.3625,29.2
1346,KOSDAQ,20140529,54961,-35.0,-0.06,303599,2025009,-0.0637,0.7
1347,KOSDAQ,20140530,54653,-308.0,-0.56,331302,2057465,-0.562,1.7
1348,KOSDAQ,20140602,53515,-1138.0,-2.08,300338,1913445,-2.1042,4.7
1349,KOSDAQ,20140603,53128,-387.0,-0.72,266936,1633901,-0.7258,5.7
1350,KOSDAQ,20140605,52312,-816.0,-1.54,258048,1537920,-1.5478,7.7
1351,KOSDAQ,20140609,52403,91.0,0.17,229234,1319781,0.1738,11.7
1352,KOSDAQ,20140610,53264,861.0,1.64,235616,1367283,1.6297,12.7
1353,KOSDAQ,20140611,53330,66.0,0.12,232925,1384202,0.1238,13.7
1354,KOSDAQ,20140612,53614,284.0,0.53,241911,1326217,0.5311,14.7
1355,KOSDAQ,20140613,53634,20.0,0.04,263479,1338690,0.0373,15.7
1356,KOSDAQ,20140616,53602,-32.0,-0.06,243423,1262285,-0.0597,18.7
1357,KOSDAQ,20140617,53790,188.0,0.35,296345,1381602,0.3501,19.7
1358,KOSDAQ,20140618,53705,-85.0,-0.16,286255,1336807,-0.1581,20.7
1359,KOSDAQ,20140619,53679,-26.0,-0.05,276567,1402975,-0.0484,21.7
1360,KOSDAQ,20140620,53669,-10.0,-0.02,243527,1399550,-0.0186,22.7
1361,KOSDAQ,20140623,52996,-673.0,-1.25,260818,1529836,-1.2619,25.7
1362,KOSDAQ,20140624,52949,-47.0,-0.09,272977,1563447,-0.0887,26.7
1363,KOSDAQ,20140625,52726,-223.0,-0.42,234007,1406267,-0.422,27.7
1364,KOSDAQ,20140626,53004,278.0,0.53,222764,1264434,0.5259,28.7
1365,KOSDAQ,20140627,53143,139.0,0.26,218143,1165110,0.2619,0.2
1366,KOSDAQ,20140630,53706,563.0,1.06,214718,1204044,1.0538,3.2
1367,KOSDAQ,20140701,54490,784.0,1.46,241014,1504846,1.4492,4.2
1368,KOSDAQ,20140702,54903,413.0,0.76,266021,1751431,0.7551,5.2
1369,KOSDAQ,20140703,55068,165.0,0.3,274042,1879314,0.3001,6.2
1370,KOSDAQ,20140704,55290,222.0,0.4,344103,1872506,0.4023,7.2
1371,KOSDAQ,20140707,55315,25.0,0.05,302166,1798893,0.0452,10.2
1372,KOSDAQ,20140708,55490,175.0,0.32,318372,2121798,0.3159,11.2
1373,KOSDAQ,20140709,55584,94.0,0.17,306355,1979350,0.1693,12.2
1374,KOSDAQ,20140710,55932,348.0,0.63,283996,1960218,0.6241,13.2
1375,KOSDAQ,20140711,55658,-274.0,-0.49,305863,1998816,-0.4911,14.2
1376,KOSDAQ,20140714,56150,492.0,0.88,322300,1972641,0.8801,17.2
1377,KOSDAQ,20140715,55915,-235.0,-0.42,381653,2318948,-0.4194,18.2
1378,KOSDAQ,20140716,55527,-388.0,-0.69,336029,2079139,-0.6963,19.2
1379,KOSDAQ,20140717,55894,367.0,0.66,327220,1853128,0.6588,20.2
1380,KOSDAQ,20140718,56026,132.0,0.24,314633,1832962,0.2359,21.2
