,itemcode,date,close_val,change_val,change_rate,acc_quant,acc_amount,log_change_rate,lunage
1185,KOSPI,20131002,199947,60.0,0.03,234244,4304362,0.03,27.0
1186,KOSPI,20131004,199698,-249.0,-0.12,237774,4253764,-0.1246,29.0
1187,KOSPI,20131007,199442,-256.0,-0.13,246293,3393471,-0.1283,2.5
1188,KOSPI,20131008,200276,834.0,0.42,311603,3672424,0.4173,3.5
1189,KOSPI,20131010,200140,-136.0,-0.07,219492,3845368,-0.0679,5.5
1190,KOSPI,20131011,202490,2350.0,1.17,251117,4493090,1.1673,6.5
1191,KOSPI,20131014,202027,-463.0,-0.23,218427,3580686,-0.2289,9.5
1192,KOSPI,20131015,204096,2069.0,1.02,223537,3985446,1.0189,10.5
1193,KOSPI,20131016,203461,-635.0,-0.31,263641,4314649,-0.3116,11.5
1194,KOSPI,20131017,204061,600.0,0.29,303614,4835640,0.2945,12.5
1195,KOSPI,20131018,205240,1179.0,0.58,252614,4374852,0.5761,13.5
1196,KOSPI,20131021,205301,61.0,0.03,270710,4073675,0.0297,16.5
1197,KOSPI,20131022,205612,311.0,0.15,370326,4494164,0.1514,17.5
1198,KOSPI,20131023,203575,-2037.0,-0.99,354778,4862434,-0.9956,18.5
1199,KOSPI,20131024,204669,1094.0,0.54,251631,3751803,0.536,19.5
1200,KOSPI,20131025,203439,-1230.0,-0.6,230750,3956814,-0.6028,20.5
1201,KOSPI,20131028,204814,1375.0,0.68,252973,3842925,0.6736,23.5
1202,KOSPI,20131029,205176,362.0,0.18,303036,3536341,0.1766,24.5
1203,KOSPI,20131030,205958,782.0,0.38,258990,4055160,0.3804,25.5
1204,KOSPI,20131031,203009,-2949.0,-1.43,251008,4403615,-1.4422,26.5
1205,KOSPI,20131101,203942,933.0,0.46,290539,3567554,0.4585,27.5
1206,KOSPI,20131104,202517,-1425.0,-0.7,232966,3479051,-0.7012,1.0
1207,KOSPI,20131105,201393,-1124.0,-0.56,254851,3480379,-0.5566,2.0
1208,KOSPI,20131106,201367,-26.0,-0.01,267841,3881236,-0.0129,3.0
1209,KOSPI,20131107,200404,-963.0,-0.48,307285,3617354,-0.4794,4.0
1210,KOSPI,20131108,198487,-1917.0,-0.96,272045,3843067,-0.9612,5.0
1211,KOSPI,20131111,197730,-757.0,-0.38,282669,3258500,-0.3821,8.0
1212,KOSPI,20131112,199548,1818.0,0.92,242746,3154383,0.9152,9.0
1213,KOSPI,20131113,196356,-3192.0,-1.6,246137,3340619,-1.6125,10.0
1214,KOSPI,20131114,196756,400.0,0.2,319306,3691958,0.2035,11.0
1215,KOSPI,20131115,200564,3808.0,1.94,259971,3612950,1.9169,12.0
1216,KOSPI,20131118,201081,517.0,0.26,310238,3023580,0.2574,15.0
1217,KOSPI,20131119,203164,2083.0,1.04,397334,4232086,1.0306,16.0
1218,KOSPI,20131120,201724,-1440.0,-0.71,310754,3737041,-0.7113,7.0
1219,KOSPI,20131121,199378,-2346.0,-1.16,281466,3241605,-1.1698,18.0
1220,KOSPI,20131122,200623,1245.0,0.62,343239,3377985,0.6225,19.0
1221,KOSPI,20131125,201598,975.0,0.49,284901,2984885,0.4848,22.0
1222,KOSPI,20131126,202264,666.0,0.33,270419,3400474,0.3298,23.0
1223,KOSPI,20131127,202881,617.0,0.31,252787,3630218,0.3046,24.0
1224,KOSPI,20131128,204577,1696.0,0.84,270438,3994147,0.8325,25.0
1225,KOSPI,20131129,204487,-90.0,-0.04,241045,3348871,-0.044,26.0
1226,KOSPI,20131202,203078,-1409.0,-0.69,224760,3201990,-0.6914,29.0
1227,KOSPI,20131203,200936,-2142.0,-1.05,290721,3591374,-1.0604,0.5
1228,KOSPI,20131204,198680,-2256.0,-1.12,223651,3394554,-1.1291,1.5
1229,KOSPI,20131205,198477,-203.0,-0.1,213097,3254604,-0.1022,2.5
1230,KOSPI,20131206,198041,-436.0,-0.22,198154,3229785,-0.2199,3.5
1231,KOSPI,20131209,200038,1997.0,1.01,221857,2962442,1.0033,6.5
1232,KOSPI,20131210,199345,-693.0,-0.35,195872,2939856,-0.347,7.5
1233,KOSPI,20131211,197797,-1548.0,-0.78,228492,3374674,-0.7796,8.5
1234,KOSPI,20131212,196793,-1004.0,-0.51,225760,3550659,-0.5089,9.5
1235,KOSPI,20131213,196291,-502.0,-0.26,220057,3230596,-0.2554,10.5
1236,KOSPI,20131216,196115,-176.0,-0.09,210213,2809840,-0.0897,13.5
1237,KOSPI,20131217,196574,459.0,0.23,222303,3141933,0.2338,14.5
1238,KOSPI,20131218,197463,889.0,0.45,254192,3688395,0.4512,15.5
1239,KOSPI,20131219,197565,102.0,0.05,251453,3717188,0.0516,16.5
1240,KOSPI,20131220,198335,770.0,0.39,237190,3056046,0.389,17.5
1241,KOSPI,20131223,199689,1354.0,0.68,218569,3176738,0.6804,20.5
1242,KOSPI,20131224,200159,470.0,0.24,204456,3072365,0.2351,21.5
1243,KOSPI,20131226,199930,-229.0,-0.11,215248,3164040,-0.1145,23.5
1244,KOSPI,20131227,200228,298.0,0.15,202975,2894294,0.1489,24.5
1245,KOSPI,20131230,201134,906.0,0.45,167783,3174283,0.4515,27.5
1246,KOSPI,20140102,196719,-4415.0,-2.2,204371,4222610,-2.2195,1.0
1247,KOSPI,20140103,194614,-2105.0,-1.07,186078,3919151,-1.0758,2.0
1248,KOSPI,20140106,195328,714.0,0.37,191204,3594316,0.3662,5.0
1249,KOSPI,20140107,195944,616.0,0.32,190804,3606740,0.3149,6.0
1250,KOSPI,20140108,195896,-48.0,-0.02,214449,4244571,-0.0245,7.0
1251,KOSPI,20140109,194611,-1285.0,-0.66,272051,4584640,-0.6581,8.0
1252,KOSPI,20140110,193854,-757.0,-0.39,254220,4213852,-0.3897,9.0
1253,KOSPI,20140113,194892,1038.0,0.54,264162,3292457,0.534,12.0
1254,KOSPI,20140114,194607,-285.0,-0.15,241247,3448476,-0.1463,13.0
1255,KOSPI,20140115,195328,721.0,0.37,247951,3757071,0.3698,14.0
1256,KOSPI,20140116,195732,404.0,0.21,373252,3317219,0.2066,15.0
1257,KOSPI,20140117,194448,-1284.0,-0.66,257056,3256670,-0.6582,16.0
1258,KOSPI,20140120,195378,930.0,0.48,275147,2818977,0.4771,19.0
1259,KOSPI,20140121,196389,1011.0,0.52,286305,3299944,0.5161,20.0
1260,KOSPI,20140122,197042,653.0,0.33,236308,3405786,0.332,21.0
1261,KOSPI,20140123,194759,-2283.0,-1.16,222460,3380935,-1.1654,22.0
1262,KOSPI,20140124,194056,-703.0,-0.36,275118,4301718,-0.3616,23.0
1263,KOSPI,20140127,191034,-3022.0,-1.56,336281,4321557,-1.5695,26.0
1264,KOSPI,20140128,191693,659.0,0.34,267292,4130271,0.3444,27.0
1265,KOSPI,20140129,194115,2422.0,1.26,213123,4182197,1.2556,28.0
1266,KOSPI,20140203,191996,-2119.0,-1.09,226810,3903330,-1.0976,3.6
1267,KOSPI,20140204,188685,-3311.0,-1.72,246724,4427814,-1.7396,4.6
1268,KOSPI,20140205,189132,447.0,0.24,240719,3889316,0.2366,5.6
1269,KOSPI,20140206,190789,1657.0,0.88,255198,3940198,0.8723,6.6
1270,KOSPI,20140207,192250,1461.0,0.77,270152,4343953,0.7629,7.6
1271,KOSPI,20140210,192330,80.0,0.04,205334,3154436,0.0416,10.6
1272,KOSPI,20140211,193206,876.0,0.46,217817,3187798,0.4544,11.6
1273,KOSPI,20140212,193584,378.0,0.2,222257,3569015,0.1955,12.6
1274,KOSPI,20140213,192696,-888.0,-0.46,183349,2865046,-0.4598,13.6
1275,KOSPI,20140214,194028,1332.0,0.69,212453,3158472,0.6889,14.6
1276,KOSPI,20140217,194636,608.0,0.31,211950,3353405,0.3129,17.6
1277,KOSPI,20140218,194691,55.0,0.03,198390,2689169,0.0283,18.6
1278,KOSPI,20140219,194293,-398.0,-0.2,208354,2991546,-0.2046,19.6
1279,KOSPI,20140220,193057,-1236.0,-0.64,228428,3787085,-0.6382,20.6
1280,KOSPI,20140221,195783,2726.0,1.41,209495,3455116,1.4021,21.6
1281,KOSPI,20140224,194905,-878.0,-0.45,191774,2830628,-0.4495,24.6
1282,KOSPI,20140225,196486,1581.0,0.81,222865,3864116,0.8079,25.6
1283,KOSPI,20140226,197077,591.0,0.3,204839,3785678,0.3003,26.6
1284,KOSPI,20140227,197843,766.0,0.39,198142,3763740,0.3879,27.6
1285,KOSPI,20140228,197999,156.0,0.08,245561,4724885,0.0788,28.6
1286,KOSPI,20140303,196469,-1530.0,-0.77,220309,3334422,-0.7757,2.2
1287,KOSPI,20140304,195411,-1058.0,-0.54,197609,3036204,-0.54,3.2
1288,KOSPI,20140305,197124,1713.0,0.88,194812,3567045,0.8728,4.2
1289,KOSPI,20140306,197562,438.0,0.22,188961,3301684,0.2219,5.2
1290,KOSPI,20140307,197468,-94.0,-0.05,224665,3208114,-0.0476,6.2
1291,KOSPI,20140310,195442,-2026.0,-1.03,207689,3351209,-1.0313,9.2
1292,KOSPI,20140311,196387,945.0,0.48,244704,3387413,0.4824,10.2
1293,KOSPI,20140312,193254,-3133.0,-1.6,316494,4125029,-1.6082,11.2
1294,KOSPI,20140313,193438,184.0,0.1,256319,4349817,0.0952,12.2
1295,KOSPI,20140314,191990,-1448.0,-0.75,251334,3976822,-0.7514,13.2
1296,KOSPI,20140317,192753,763.0,0.4,212146,3264799,0.3966,16.2
1297,KOSPI,20140318,194021,1268.0,0.66,270588,3560038,0.6557,17.2
1298,KOSPI,20140319,193768,-253.0,-0.13,246298,3363229,-0.1305,18.2
1299,KOSPI,20140320,191952,-1816.0,-0.94,216319,3275680,-0.9416,19.2
1300,KOSPI,20140321,193494,1542.0,0.8,245724,3373507,0.8001,20.2
1301,KOSPI,20140324,194555,1061.0,0.55,225732,3264262,0.5468,23.2
1302,KOSPI,20140325,194125,-430.0,-0.22,222621,3728658,-0.2213,24.2
1303,KOSPI,20140326,196431,2306.0,1.19,243349,3972279,1.1809,25.2
1304,KOSPI,20140327,197797,1366.0,0.7,212688,3867323,0.693,26.2
1305,KOSPI,20140328,198100,303.0,0.15,241713,3392042,0.1531,27.2
1306,KOSPI,20140331,198561,461.0,0.23,237572,4391688,0.2324,0.7
1307,KOSPI,20140401,199198,637.0,0.32,208181,3708410,0.3203,1.7
1308,KOSPI,20140402,199725,527.0,0.26,217813,3905603,0.2642,2.7
1309,KOSPI,20140403,199370,-355.0,-0.18,222076,4122174,-0.1779,3.7
1310,KOSPI,20140404,198809,-561.0,-0.28,212662,3215389,-0.2818,4.7
1311,KOSPI,20140407,198970,161.0,0.08,182372,3590499,0.0809,7.7
1312,KOSPI,20140408,199303,333.0,0.17,214842,3702218,0.1672,8.7
1313,KOSPI,20140409,199895,592.0,0.3,230827,4695200,0.2966,9.7
1314,KOSPI,20140410,200861,966.0,0.48,218950,4101410,0.4821,10.7
1315,KOSPI,20140411,199744,-1117.0,-0.56,204566,3428399,-0.5577,11.7
1316,KOSPI,20140414,199702,-42.0,-0.02,201425,2821669,-0.021,14.7
1317,KOSPI,20140415,199227,-475.0,-0.24,191446,3409027,-0.2381,15.7
1318,KOSPI,20140416,199221,-6.0,0.0,224325,3227487,-0.003,16.7
1319,KOSPI,20140417,199205,-16.0,-0.01,195693,2857523,-0.008,17.7
1320,KOSPI,20140418,200428,1223.0,0.61,201862,2722967,0.6121,18.7
1321,KOSPI,20140421,199922,-506.0,-0.25,201221,2197825,-0.2528,21.7
1322,KOSPI,20140422,200422,500.0,0.25,202451,3020345,0.2498,22.7
1323,KOSPI,20140423,200037,-385.0,-0.19,231735,3822075,-0.1923,23.7
1324,KOSPI,20140424,199834,-203.0,-0.1,227923,3513555,-0.1015,24.7
1325,KOSPI,20140425,197166,-2668.0,-1.34,201771,3600000,-1.3441,25.7
1326,KOSPI,20140428,196926,-240.0,-0.12,165150,2791504,-0.1218,28.7
1327,KOSPI,20140429,196477,-449.0,-0.23,171640,2935333,-0.2283,0.2
1328,KOSPI,20140430,196179,-298.0,-0.15,224144,3844149,-0.1518,1.2
1329,KOSPI,20140502,195944,-235.0,-0.12,170004,3205069,-0.1199,3.2
1330,KOSPI,20140507,193988,-1956.0,-1.0,189638,3539128,-1.0033,8.2
1331,KOSPI,20140508,195060,1072.0,0.55,218940,3818329,0.5511,9.2
1332,KOSPI,20140509,195655,595.0,0.31,201103,3414683,0.3046,10.2
1333,KOSPI,20140512,196494,839.0,0.43,197864,3718159,0.4279,13.2
1334,KOSPI,20140513,198293,1799.0,0.92,238319,3698504,0.9114,14.2
1335,KOSPI,20140514,201083,2790.0,1.41,229158,3636543,1.3972,15.2
1336,KOSPI,20140515,201020,-63.0,-0.03,253428,3301753,-0.0313,16.2
1337,KOSPI,20140516,201344,324.0,0.16,229481,3966285,0.161,17.2
1338,KOSPI,20140519,201514,170.0,0.08,258600,4136234,0.0844,20.2
1339,KOSPI,20140520,201126,-388.0,-0.19,242307,3661335,-0.1927,21.2
1340,KOSPI,20140521,200833,-293.0,-0.15,218888,3217907,-0.1458,22.2
1341,KOSPI,20140522,201559,726.0,0.36,227074,3574341,0.3608,23.2
1342,KOSPI,20140523,201717,158.0,0.08,239157,3133989,0.0784,24.2
1343,KOSPI,20140526,201035,-682.0,-0.34,194315,2651957,-0.3387,27.2
1344,KOSPI,20140527,199763,-1272.0,-0.63,219073,2704692,-0.6347,28.2
1345,KOSPI,20140528,201706,1943.0,0.97,207463,3218728,0.968,29.2
1346,KOSPI,20140529,201226,-480.0,-0.24,226077,3628824,-0.2383,0.7
1347,KOSPI,20140530,199496,-1730.0,-0.86,242647,4998367,-0.8634,1.7
1348,KOSPI,20140602,200200,704.0,0.35,262699,3104545,0.3523,4.7
1349,KOSPI,20140603,200856,656.0,0.33,261739,4757931,0.3271,5.7
1350,KOSPI,20140605,199548,-1308.0,-0.65,211467,4404876,-0.6533,7.7
1351,KOSPI,20140609,199004,-544.0,-0.27,207205,4514168,-0.273,11.7
1352,KOSPI,20140610,201180,2176.0,1.09,232247,3837230,1.0875,12.7
1353,KOSPI,20140611,201467,287.0,0.14,234720,3810084,0.1426,13.7
1354,KOSPI,20140612,201165,-302.0,-0.15,246887,4146952,-0.15,14.7
1355,KOSPI,20140613,199085,-2080.0,-1.03,220593,3505363,-1.0394,15.7
1356,KOSPI,20140616,199359,274.0,0.14,213930,3309603,0.1375,18.7
1357,KOSPI,20140617,200155,796.0,0.4,232786,3448945,0.3985,19.7
1358,KOSPI,20140618,198949,-1206.0,-0.6,210022,3187212,-0.6044,20.7
1359,KOSPI,20140619,199203,254.0,0.13,251781,3873682,0.1276,21.7
1360,KOSPI,20140620,196807,-2396.0,-1.2,219913,3977340,-1.2101,22.7
1361,KOSPI,20140623,197492,685.0,0.35,221379,3284703,0.3475,25.7
1362,KOSPI,20140624,199435,1943.0,0.98,241511,3552323,0.979,26.7
1363,KOSPI,20140625,198177,-1258.0,-0.63,329627,3306330,-0.6328,27.7
1364,KOSPI,20140626,199505,1328.0,0.67,266464,3793358,0.6679,28.7
1365,KOSPI,20140627,198851,-654.0,-0.33,213631,2962209,-0.3283,0.2
1366,KOSPI,20140630,200221,1370.0,0.69,198147,2870175,0.6866,3.2
1367,KOSPI,20140701,199900,-321.0,-0.16,235523,2936667,-0.1605,4.2
1368,KOSPI,20140702,201528,1628.0,0.81,311426,3713358,0.8111,5.2
1369,KOSPI,20140703,201097,-431.0,-0.21,256694,3415320,-0.2141,6.2
1370,KOSPI,20140704,200966,-131.0,-0.07,238714,3036642,-0.0652,7.2
1371,KOSPI,20140707,200512,-454.0,-0.23,225549,2974367,-0.2262,10.2
1372,KOSPI,20140708,200666,154.0,0.08,256431,3369937,0.0768,11.2
1373,KOSPI,20140709,200050,-616.0,-0.31,269156,3677136,-0.3074,12.2
1374,KOSPI,20140710,200284,234.0,0.12,323818,3580097,0.1169,13.2
1375,KOSPI,20140711,198874,-1410.0,-0.7,272598,3467808,-0.7065,14.2
1376,KOSPI,20140714,199388,514.0,0.26,267608,3071958,0.2581,17.2
1377,KOSPI,20140715,201272,1884.0,0.94,356640,4040552,0.9405,18.2
1378,KOSPI,20140716,201348,76.0,0.04,311120,3893282,0.0378,19.2
1379,KOSPI,20140717,202090,742.0,0.37,318949,3854078,0.3678,20.2
1380,KOSPI,20140718,201942,-148.0,-0.07,273439,3238917,-0.0733,21.2
1381,KOSPI,20140721,201850,-92.0,-0.05,271415,3193026,-0.0456,24.2
1382,KOSPI,20140722,202893,1043.0,0.52,261685,3006868,0.5154,25.2
1383,KOSPI,20140723,202832,-61.0,-0.03,345338,4049538,-0.0301,26.2
1384,KOSPI,20140724,202662,-170.0,-0.08,320206,4542263,-0.0838,27.2
1385,KOSPI,20140725,203385,723.0,0.36,267408,3826722,0.3561,28.2
1386,KOSPI,20140728,204881,1496.0,0.74,343240,4544045,0.7329,1.6
1387,KOSPI,20140729,206197,1316.0,0.64,401105,5872696,0.6403,2.6
1388,KOSPI,20140730,208261,2064.0,1.0,338279,6426401,0.996,3.6
1389,KOSPI,20140731,207612,-649.0,-0.31,379557,5997945,-0.3121,4.6
1390,KOSPI,20140801,207310,-302.0,-0.15,268669,4928825,-0.1456,5.6
1391,KOSPI,20140804,208042,732.0,0.35,250575,3862235,0.3525,8.6
1392,KOSPI,20140805,206626,-1416.0,-0.68,322533,3784559,-0.683,9.6
1393,KOSPI,20140806,206073,-553.0,-0.27,357521,4416907,-0.268,10.6
1394,KOSPI,20140807,205451,-622.0,-0.3,285474,3683729,-0.3023,11.6
1395,KOSPI,20140808,203110,-2341.0,-1.14,347908,4407248,-1.146,12.6
1396,KOSPI,20140811,203937,827.0,0.41,281859,3435591,0.4063,15.6
1397,KOSPI,20140812,204147,210.0,0.1,308125,3694877,0.1029,16.6
1398,KOSPI,20140813,206236,2089.0,1.02,275928,4160760,1.0181,17.6
1399,KOSPI,20140814,206322,86.0,0.04,267368,3786580,0.0417,18.6
1400,KOSPI,20140818,205313,-1009.0,-0.49,295528,3565288,-0.4902,22.6
1401,KOSPI,20140819,207114,1801.0,0.88,323722,4253648,0.8734,23.6
1402,KOSPI,20140820,207278,164.0,0.08,311042,4389712,0.0792,24.6
1403,KOSPI,20140821,204421,-2857.0,-1.38,300227,4476954,-1.3879,25.6
1404,KOSPI,20140822,205670,1249.0,0.61,274117,3455265,0.6091,26.6
1405,KOSPI,20140825,206089,419.0,0.2,268890,3442655,0.2035,29.6
1406,KOSPI,20140826,206805,716.0,0.35,284881,3620635,0.3468,0.9
1407,KOSPI,20140827,207493,688.0,0.33,333998,4316348,0.3321,1.9
1408,KOSPI,20140828,207576,83.0,0.04,301700,3720860,0.04,2.9
1409,KOSPI,20140829,206854,-722.0,-0.35,296756,3990195,-0.3484,3.9
1410,KOSPI,20140901,206786,-68.0,-0.03,269659,3181819,-0.0329,6.9
1411,KOSPI,20140902,205158,-1628.0,-0.79,319591,3981623,-0.7904,7.9
1412,KOSPI,20140903,205120,-38.0,-0.02,333233,4625007,-0.0185,8.9
1413,KOSPI,20140904,205626,506.0,0.25,372306,4448018,0.2464,9.9
1414,KOSPI,20140905,204941,-685.0,-0.33,338882,3857244,-0.3337,10.9
1415,KOSPI,20140911,203416,-1525.0,-0.74,328302,4910270,-0.7469,16.9
1416,KOSPI,20140912,204186,770.0,0.38,358471,3779245,0.3778,17.9
1417,KOSPI,20140915,203582,-604.0,-0.3,294911,3122884,-0.2962,20.9
1418,KOSPI,20140916,204292,710.0,0.35,362555,3071310,0.3481,21.9
1419,KOSPI,20140917,206261,1969.0,0.96,346442,3429398,0.9592,22.9
1420,KOSPI,20140918,204774,-1487.0,-0.72,390545,5215264,-0.7235,23.9
1421,KOSPI,20140919,205382,608.0,0.3,375520,4812315,0.2965,24.9
1422,KOSPI,20140922,203927,-1455.0,-0.71,319494,3483751,-0.711,27.9
1423,KOSPI,20140923,202891,-1036.0,-0.51,422689,4572823,-0.5093,28.9
1424,KOSPI,20140924,203564,673.0,0.33,328759,4342212,0.3312,0.2
1425,KOSPI,20140925,203411,-153.0,-0.08,316799,4275060,-0.0752,1.2
1426,KOSPI,20140926,203164,-247.0,-0.12,305575,3770029,-0.1215,2.2
1427,KOSPI,20140929,202660,-504.0,-0.25,334737,4377072,-0.2484,5.2
1428,KOSPI,20140930,202009,-651.0,-0.32,315333,4160112,-0.3217,6.2
1429,KOSPI,20141001,199154,-2855.0,-1.41,347820,4293502,-1.4234,7.2
1430,KOSPI,20141002,197616,-1538.0,-0.77,319353,4637472,-0.7753,8.2
1431,KOSPI,20141006,196839,-777.0,-0.39,315350,4196895,-0.394,12.2
1432,KOSPI,20141007,197291,452.0,0.23,324339,3777823,0.2294,13.2
1433,KOSPI,20141008,196525,-766.0,-0.39,262800,3690748,-0.389,14.2
1434,KOSPI,20141010,194092,-2433.0,-1.24,338162,4350972,-1.2457,16.2
1435,KOSPI,20141013,192721,-1371.0,-0.71,305428,3945695,-0.7089,19.2
1436,KOSPI,20141014,192925,204.0,0.11,332476,4117644,0.1058,20.2
1437,KOSPI,20141015,192591,-334.0,-0.17,306734,4022416,-0.1733,21.2
1438,KOSPI,20141016,191883,-708.0,-0.37,302100,4423301,-0.3683,22.2
1439,KOSPI,20141017,190066,-1817.0,-0.95,355535,4454047,-0.9514,23.2
1440,KOSPI,20141020,193006,2940.0,1.55,339378,3518148,1.535,26.2
1441,KOSPI,20141021,191528,-1478.0,-0.77,397515,4274846,-0.7687,27.2
1442,KOSPI,20141022,193697,2169.0,1.13,391362,4359710,1.1261,28.2
1443,KOSPI,20141023,193165,-532.0,-0.27,365647,4279797,-0.275,29.2
1444,KOSPI,20141024,192569,-596.0,-0.31,391879,4255770,-0.309,0.6
1445,KOSPI,20141027,193197,628.0,0.33,403265,3995164,0.3256,3.6
1446,KOSPI,20141028,192568,-629.0,-0.33,404793,3713021,-0.3261,4.6
1447,KOSPI,20141029,196117,3549.0,1.84,391852,5341254,1.8262,5.6
1448,KOSPI,20141030,195893,-224.0,-0.11,307569,4923400,-0.1143,6.6
1449,KOSPI,20141031,196443,550.0,0.28,334087,5245338,0.2804,7.6
1450,KOSPI,20141103,195297,-1146.0,-0.58,340854,4397324,-0.5851,10.6
1451,KOSPI,20141104,193519,-1778.0,-0.91,387726,4868365,-0.9146,11.6
1452,KOSPI,20141105,193143,-376.0,-0.19,327924,4001394,-0.1945,12.6
1453,KOSPI,20141106,193648,505.0,0.26,344538,4368937,0.2611,13.6
1454,KOSPI,20141107,193987,339.0,0.18,250598,3574807,0.1749,14.6
1455,KOSPI,20141110,195823,1836.0,0.95,308267,4422050,0.942,17.6
1456,KOSPI,20141111,196300,477.0,0.24,308287,4408109,0.2433,18.6
1457,KOSPI,20141112,196727,427.0,0.22,344719,4401132,0.2173,19.6
1458,KOSPI,20141113,196051,-676.0,-0.34,327648,3902488,-0.3442,20.6
1459,KOSPI,20141114,194514,-1537.0,-0.78,307503,4950405,-0.7871,21.6
1460,KOSPI,20141117,194363,-151.0,-0.08,274525,4255101,-0.0777,24.6
1461,KOSPI,20141118,196701,2338.0,1.2,243905,4086229,1.1957,25.6
1462,KOSPI,20141119,196687,-14.0,-0.01,274000,4396794,-0.0071,26.6
1463,KOSPI,20141120,195804,-883.0,-0.45,331852,4194488,-0.4499,27.6
1464,KOSPI,20141121,196484,680.0,0.35,341882,4175043,0.3467,28.6
1465,KOSPI,20141124,197854,1370.0,0.7,322592,5477263,0.6948,2.0
1466,KOSPI,20141125,198021,167.0,0.08,279206,6024583,0.0844,3.0
1467,KOSPI,20141126,198084,63.0,0.03,245777,3949993,0.0318,4.0
1468,KOSPI,20141127,198209,125.0,0.06,278397,5176725,0.0631,5.0
1469,KOSPI,20141128,198078,-131.0,-0.07,335862,4220597,-0.0661,6.0
1470,KOSPI,20141201,196522,-1556.0,-0.79,328955,4605221,-0.7887,9.0
1471,KOSPI,20141202,196583,61.0,0.03,310614,3708872,0.031,10.0
1472,KOSPI,20141203,196991,408.0,0.21,264661,3136377,0.2073,11.0
1473,KOSPI,20141204,198661,1670.0,0.85,241669,3464610,0.8442,12.0
1474,KOSPI,20141205,198662,1.0,0.0,280448,3017469,0.0005,13.0
1475,KOSPI,20141208,197895,-767.0,-0.39,289019,3056601,-0.3868,16.0
1476,KOSPI,20141209,197095,-800.0,-0.4,517079,3631508,-0.4051,17.0
1477,KOSPI,20141210,194556,-2539.0,-1.29,360982,3748832,-1.2966,18.0
1478,KOSPI,20141211,191659,-2897.0,-1.49,335985,4311388,-1.5002,19.0
1479,KOSPI,20141212,192171,512.0,0.27,358699,3738551,0.2668,20.0
1480,KOSPI,20141215,192036,-135.0,-0.07,289701,3695248,-0.0703,23.0
1481,KOSPI,20141216,190413,-1623.0,-0.85,363279,4218492,-0.8487,24.0
1482,KOSPI,20141217,190016,-397.0,-0.21,301895,4011260,-0.2087,25.0
1483,KOSPI,20141218,189750,-266.0,-0.14,332349,5242642,-0.1401,26.0
1484,KOSPI,20141219,192998,3248.0,1.71,286590,4309175,1.6972,27.0
1485,KOSPI,20141222,194312,1314.0,0.68,316460,4034983,0.6785,0.4
1486,KOSPI,20141223,193902,-410.0,-0.21,295296,3595299,-0.2112,1.4
1487,KOSPI,20141224,194661,759.0,0.39,279433,2936851,0.3907,2.4
1488,KOSPI,20141226,194816,155.0,0.08,292444,3356911,0.0796,4.4
1489,KOSPI,20141229,192786,-2030.0,-1.04,263159,3395917,-1.0475,7.4
1490,KOSPI,20141230,191559,-1227.0,-0.64,253023,3643011,-0.6385,8.4
1491,KOSPI,20150102,192644,1085.0,0.57,255350,3620080,0.5648,11.4
1492,KOSPI,20150105,191575,-1069.0,-0.55,310548,4663122,-0.5565,14.4
1493,KOSPI,20150106,188245,-3330.0,-1.74,299342,4655218,-1.7535,15.4
1494,KOSPI,20150107,188383,138.0,0.07,277346,3697278,0.0733,16.4
1495,KOSPI,20150108,190465,2082.0,1.11,258491,4170345,1.0991,17.4
1496,KOSPI,20150109,192470,2005.0,1.05,305074,4246382,1.0472,18.4
1497,KOSPI,20150112,192095,-375.0,-0.19,308845,3498577,-0.195,21.4
1498,KOSPI,20150113,191714,-381.0,-0.2,335782,4791776,-0.1985,22.4
1499,KOSPI,20150114,191366,-348.0,-0.18,280976,4341094,-0.1817,23.4
1500,KOSPI,20150115,191414,48.0,0.03,263294,3766993,0.0251,24.4
1501,KOSPI,20150116,188813,-2601.0,-1.36,294638,3920572,-1.3682,25.4
1502,KOSPI,20150119,190262,1449.0,0.77,278181,3506180,0.7645,28.4
1503,KOSPI,20150120,191831,1569.0,0.82,277640,3573038,0.8213,29.4
1504,KOSPI,20150121,192123,292.0,0.15,296305,4251709,0.1521,0.9
1505,KOSPI,20150122,192082,-41.0,-0.02,339567,4477173,-0.0213,1.9
1506,KOSPI,20150123,193609,1527.0,0.79,363083,4595883,0.7918,2.9
1507,KOSPI,20150126,193568,-41.0,-0.02,327120,3900274,-0.0212,5.9
1508,KOSPI,20150127,195240,1672.0,0.86,458801,4493085,0.8601,6.9
1509,KOSPI,20150128,196158,918.0,0.47,395675,5188422,0.4691,7.9
1510,KOSPI,20150129,195102,-1056.0,-0.54,385492,5172438,-0.5398,8.9
1511,KOSPI,20150130,194926,-176.0,-0.09,435570,5755876,-0.0902,9.9
1512,KOSPI,20150202,195268,342.0,0.18,361376,4306479,0.1753,12.9
1513,KOSPI,20150203,195196,-72.0,-0.04,366309,4593470,-0.0369,13.9
1514,KOSPI,20150204,196279,1083.0,0.55,343298,4938163,0.5533,14.9
1515,KOSPI,20150205,195284,-995.0,-0.51,390988,4229113,-0.5082,15.9
1516,KOSPI,20150206,195552,268.0,0.14,299872,4690502,0.1371,16.9
1517,KOSPI,20150209,194700,-852.0,-0.44,306825,4285816,-0.4366,19.9
